# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-2.820577e-11	0.17134987	1.2772424e-11	0	0.26499993	0
0	-6.6523044e-11	0.17134926	1.7029898e-11	0	0.2600001	0
0	-2.6609216e-12	0.17134863	-1.2772424e-11	0	0.25500008	0
0	-7.610236e-11	0.17134798	0	0	0.25	0
0	6.492649e-11	0.17134733	4.6832222e-11	0	0.24499992	0
0	2.075519e-11	0.1713467	-4.2574746e-11	0	0.23999989	0
0	-4.2574746e-11	0.17134602	2.5544847e-11	0	0.23500003	0
0	-9.15357e-11	0.17134534	-4.6832222e-11	0	0.22999999	0
0	3.086669e-11	0.17134465	-1.7029898e-11	0	0.22499995	0
0	6.9183964e-11	0.17134394	-5.1089695e-11	0	0.21999997	0
0	-9.579318e-12	0.17134327	-4.6832222e-11	0	0.21500002	0
0	-7.876328e-11	0.17134252	-8.514949e-12	0	0.21000002	0
0	1.0643686e-12	0.17134179	-3.4059797e-11	0	0.20499995	0
0	-9.3664444e-11	0.17134106	-1.7029898e-11	0	0.19999996	0
0	1.0643686e-12	0.17134032	-2.1287373e-11	0	0.195	0
0	5.960465e-11	0.17133954	-1.7029898e-11	0	0.19000004	0
0	-4.151038e-11	0.17133878	8.514949e-12	0	0.18499996	0
0	-8.993915e-11	0.17133798	-5.1089695e-11	0	0.18000002	0
0	4.2574746e-12	0.17133716	1.7029898e-11	0	0.17500001	0
0	2.3416111e-11	0.17133635	0	0	0.17000003	0
0	4.204256e-11	0.17133552	2.5544847e-11	0	0.16499998	0
0	3.9913826e-11	0.17133468	2.5544847e-11	0	0.16	0
0	2.1287373e-11	0.17133383	1.1069434e-10	0	0.155	0
0	1.06436865e-11	0.17133296	-1.7029898e-11	0	0.15000004	0
0	-1.2080584e-10	0.17133206	5.1089695e-11	0	0.145	0
0	-2.0223004e-11	0.17133115	-3.4059797e-11	0	0.14000005	0
0	2.1287373e-12	0.17133021	-1.7029898e-11	0	0.135	0
0	1.2240239e-11	0.17132929	-1.7029898e-11	0	0.13000005	0
0	-7.769891e-11	0.17132834	-5.1089695e-11	0	0.125	0
0	-3.193106e-11	0.17132738	0	0	0.119999945	0
0	5.534717e-11	0.17132638	-1.7029898e-11	0	0.114999995	0
0	1.0430813e-10	0.17132536	0	0	0.109999985	0
0	-8.0892015e-11	0.17132433	-8.514949e-12	0	0.10500001	0
0	7.982765e-11	0.17132328	4.2574746e-12	0	0.09999998	0
0	1.17080555e-11	0.17132223	0	0	0.09500002	0
0	-3.6188535e-11	0.17132111	8.514949e-12	0	0.09000001	0
0	-2.0223004e-11	0.17131999	-8.514949e-12	0	0.085000016	0
0	-3.299543e-11	0.17131889	-1.2772424e-11	0	0.08	0
0	3.938164e-11	0.17131771	8.514949e-12	0	0.07500002	0
0	-1.7029898e-11	0.17131655	1.7029898e-11	0	0.07000002	0
0	-4.151038e-11	0.17131534	8.514949e-12	0	0.06500003	0
0	5.1089695e-11	0.1713141	-5.960465e-11	0	0.059999973	0
0	2.1287373e-11	0.17131285	4.2574746e-11	0	0.054999992	0
0	-6.599086e-11	0.17131156	-2.5544847e-11	0	0.04999999	0
0	-3.086669e-11	0.17131023	-1.7029898e-11	0	0.045000006	0
0	-4.3639117e-11	0.1713089	-2.5544847e-11	0	0.04	0
0	3.8317273e-11	0.17130752	2.5544847e-11	0	0.03500001	0
0	-5.641154e-11	0.17130612	-8.514949e-12	0	0.029999986	0
0	-6.066901e-11	0.17130469	-1.7029898e-11	0	0.024999995	0
0	-4.6832222e-11	0.17130324	-3.4059797e-11	0	0.02	0
0	-1.2453114e-10	0.17130172	1.2772424e-11	0	0.014999993	0
0	-9.579318e-12	0.17130017	-8.514949e-12	0	0.01	0
0	-1.4368977e-10	0.17129858	4.2574746e-11	0	0.005	0
0	2.0223004e-11	0.17129697	3.4059797e-11	0	-2.654127e-16	0
0	-7.13127e-11	0.17129533	1.7029898e-11	0	-0.005	0
0	5.3218433e-11	0.17129362	-2.5544847e-11	0	-0.01	0
