# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-2.0853679e-09	0.9907548	2.1775563e-10	0	0.088999994	0
0	-1.1952718e-09	0.99089086	-2.2411346e-10	0	0.09	0
0	-3.2552083e-09	0.9910262	2.3921332e-10	0	0.09099999	0
0	-2.7211506e-09	0.9911609	-3.1789144e-12	0	0.092	0
0	-2.0853679e-09	0.9912954	1.001358e-10	0	0.092999995	0
0	-5.3405763e-10	0.99142915	-4.9273172e-11	0	0.094	0
0	-1.7293295e-09	0.9915626	2.2093455e-10	0	0.09499999	0
0	-2.5431315e-09	0.9916955	-3.1789144e-11	0	0.096	0
0	-7.8837076e-10	0.991828	-2.2331874e-10	0	0.09700001	0
0	3.5603842e-10	0.99196	-5.00679e-11	0	0.098	0
0	-1.2969971e-09	0.9920918	1.6848246e-10	0	0.098999985	0
0	-1.373291e-09	0.9922229	-3.9259593e-10	0	0.1	0
0	-7.1207684e-10	0.99235374	2.4636586e-11	0	0.10100001	0
0	3.6875408e-10	0.9924844	4.6888987e-10	0	0.102	0
0	-1.1952718e-09	0.9926144	-1.6848246e-10	0	0.102999985	0
0	-1.5258789e-09	0.99274415	-2.4795532e-10	0	0.104	0
0	-3.890991e-09	0.9928737	-7.947286e-12	0	0.105	0
0	1.5322368e-09	0.99300283	4.418691e-10	0	0.10599999	0
0	-1.2969971e-09	0.9931319	-2.4954477e-10	0	0.10700001	0
0	-4.196167e-10	0.9932603	-1.8040339e-10	0	0.108	0
0	-1.9582114e-09	0.9933888	1.8517177e-10	0	0.109	0
0	-3.0454e-09	0.99351686	1.6689301e-11	0	0.11	0
0	-1.6848246e-09	0.9936449	-4.2438508e-10	0	0.111	0
0	-6.930033e-10	0.9937726	5.7220458e-11	0	0.112	0
0	-2.8864542e-09	0.9939001	1.0331472e-10	0	0.113	0
0	-3.751119e-09	0.9940276	-3.0199687e-10	0	0.114	0
0	-6.637573e-09	0.994155	-3.496806e-10	0	0.115	0
0	-6.262461e-09	0.994282	2.662341e-10	0	0.116	0
0	-1.1316935e-08	0.9944091	1.0967255e-10	0	0.117	0
0	-1.1008581e-08	0.9945358	-3.1789144e-11	0	0.118000016	0
0	-1.9334157e-08	0.9946621	-1.8914541e-10	0	0.119	0
0	-2.7999878e-08	0.99478644	-2.527237e-10	0	0.11999999	0
0	-1.0602574e-07	0.9948813	2.78155e-10	0	0.121	0
0	-7.3186555e-08	0.99490947	-2.3841857e-11	0	0.122000016	0
0	-6.005009e-08	0.9949354	1.2556711e-10	0	0.123	0
0	-4.6525795e-08	0.994961	-4.4504803e-11	0	0.12399999	0
0	-4.0328104e-08	0.99498653	-2.9087066e-10	0	0.125	0
0	-3.2462676e-08	0.995012	2.4795532e-10	0	0.12600002	0
0	-2.7631124e-08	0.9950371	-6.5167746e-11	0	0.127	0
0	-2.5294622e-08	0.9950621	-1.1126201e-10	0	0.128	0
0	-2.1309853e-08	0.99508697	-1.637141e-10	0	0.129	0
0	-1.992623e-08	0.99511164	-1.4384588e-10	0	0.13	0
0	-2.0163855e-08	0.99513626	1.3033549e-10	0	0.131	0
0	-1.7338595e-08	0.99516076	1.3510386e-11	0	0.13199998	0
0	-1.556317e-08	0.995185	-4.7683715e-11	0	0.133	0
0	-1.5979609e-08	0.99520904	2.638499e-10	0	0.13400002	0
0	-1.5860795e-08	0.9952331	-2.368291e-10	0	0.13500002	0
0	-1.1611779e-08	0.99525696	-6.5167746e-11	0	0.13600002	0
0	-1.0916392e-08	0.9952806	-7.78834e-11	0	0.13699998	0
0	-8.1261e-09	0.99530417	6.357829e-11	0	0.138	0
0	-8.134842e-09	0.9953276	4.7683715e-12	0	0.139	0
0	-7.504622e-09	0.99535096	5.2452088e-11	0	0.14	0
0	-7.795095e-09	0.99537396	7.947286e-12	0	0.141	0
0	-5.684296e-09	0.9953971	-1.4623006e-10	0	0.142	0
0	-7.2856743e-09	0.9954198	1.8755594e-10	0	0.143	0
0	-5.4804485e-09	0.9954426	-4.3153764e-10	0	0.144	0
0	-7.036527e-09	0.9954652	-7.0730845e-11	0	0.14499998	0
0	-4.0070214e-09	0.9954877	-2.3523966e-10	0	0.146	0
0	-5.116463e-09	0.9955099	3.814697e-11	0	0.14700001	0
0	-3.644228e-09	0.9955321	3.1312306e-10	0	0.148	0
0	-4.608234e-09	0.99555415	-1.8437704e-10	0	0.149	0
0	-1.7038981e-09	0.995576	4.2915345e-11	0	0.15	0
0	-7.879734e-10	0.9955979	-1.9868215e-11	0	0.15100001	0
0	-3.900528e-09	0.9956196	-5.7220458e-11	0	0.152	0
0	-3.4848848e-09	0.99564093	1.5894572e-12	0	0.15299998	0
0	-1.9947688e-09	0.9956625	-1.748403e-11	0	0.154	0
0	-1.4321009e-09	0.9956837	-3.083547e-10	0	0.15500002	0
0	-1.5234948e-09	0.99570477	-7.152557e-12	0	0.15600002	0
0	-1.484553e-09	0.9957258	-2.2967657e-10	0	0.157	0
0	-1.2787184e-09	0.9957467	1.2238821e-10	0	0.158	0
0	-1.4766057e-09	0.9957674	2.8133393e-10	0	0.159	0
0	-8.138021e-10	0.99578804	5.086263e-11	0	0.16	0
0	1.0808309e-10	0.99580854	-6.993612e-11	0	0.16099998	0
0	1.9709269e-10	0.99582887	-3.6239625e-10	0	0.162	0
0	-1.7801921e-09	0.9958492	-4.7683715e-11	0	0.16300002	0
0	-1.9470852e-09	0.9958694	-1.9073486e-11	0	0.16400002	0
0	-1.5497208e-09	0.99588925	3.9577483e-10	0	0.165	0
0	-1.5580655e-09	0.9959093	-1.1126201e-10	0	0.166	0
0	-1.6184648e-09	0.99592894	4.2915345e-11	0	0.167	0
0	-2.1243096e-09	0.9959487	6.357829e-11	0	0.168	0
0	-9.349982e-10	0.9959682	-1.557668e-10	0	0.169	0
0	7.1525574e-10	0.9959876	-2.4636587e-10	0	0.16999999	0
0	-1.5974044e-10	0.99600685	1.2238821e-10	0	0.171	0
0	-1.2580553e-09	0.99602604	-2.6702882e-10	0	0.172	0
0	-3.4888586e-10	0.9960451	-1.14440915e-10	0	0.173	0
0	-1.8850963e-09	0.99606407	1.0410944e-10	0	0.17399998	0
0	-6.6280365e-10	0.9960829	-2.9087066e-10	0	0.175	0
0	-1.4038881e-09	0.9961017	-1.02519986e-10	0	0.17600001	0
0	3.449122e-10	0.9961202	-5.086263e-11	0	0.177	0
0	-2.611081e-09	0.99613875	-1.2079875e-10	0	0.17799999	0
0	-8.4877017e-10	0.9961571	1.8119813e-10	0	0.179	0
0	-6.087621e-10	0.9961753	-2.5749206e-10	0	0.18	0
0	-1.3033549e-09	0.9961934	1.1603037e-10	0	0.18099998	0
0	-9.830793e-10	0.9962116	6.834666e-11	0	0.18199998	0
0	-4.9908955e-10	0.99622947	2.7179717e-10	0	0.183	0
0	-1.2230873e-09	0.9962473	-2.2252401e-11	0	0.184	0
0	-1.8541019e-09	0.996265	6.3578288e-12	0	0.18500002	0
0	4.3789547e-10	0.9962827	8.742015e-11	0	0.18599999	0
0	-5.3405763e-10	0.9963002	-1.9073486e-10	0	0.187	0
0	3.5365422e-10	0.9963176	8.2651774e-11	0	0.188	0
0	-4.4902165e-11	0.9963349	1.748403e-11	0	0.18900001	0
0	-2.4000804e-10	0.9963521	2.4557115e-10	0	0.18999998	0
0	-2.1155675e-09	0.9963692	-8.2651774e-11	0	0.191	0
0	-1.3033549e-10	0.99638623	-6.2783556e-11	0	0.192	0
0	-9.504953e-10	0.9964031	1.3033549e-10	0	0.19300002	0
0	6.175041e-10	0.9964199	2.3206075e-10	0	0.19400002	0
0	-5.229314e-10	0.9964365	2.861023e-10	0	0.195	0
0	-1.0077159e-09	0.9964531	2.0980835e-10	0	0.196	0
0	-1.1698404e-09	0.99646956	-4.2915345e-11	0	0.19700001	0
0	-7.0969264e-10	0.99648607	1.6450882e-10	0	0.19799997	0
0	-3.083547e-10	0.9965023	3.6001205e-10	0	0.19899999	0
0	0	0.99651855	-2.4875005e-10	0	0.2	0
0	-1.0387102e-09	0.9965346	-1.3669332e-10	0	0.20100002	0
0	-4.5259793e-10	0.9965505	-1.4940897e-10	0	0.20200002	0
0	-7.8757606e-10	0.99656653	1.8596649e-10	0	0.203	0
0	-1.6701222e-09	0.99658227	-3.9895376e-10	0	0.204	0
0	5.642573e-10	0.996598	1.1285146e-10	0	0.20500001	0
0	-1.31766e-09	0.9966136	6.6757204e-11	0	0.20599997	0
0	-3.7193298e-10	0.9966292	1.8278758e-10	0	0.20699999	0
0	-9.2347463e-10	0.99664456	-2.5908153e-10	0	0.208	0
0	-1.2894471e-09	0.9966599	-1.5894572e-12	0	0.209	0
0	-1.14838285e-10	0.99667513	1.0649363e-10	0	0.21	0
0	-1.2060006e-09	0.99669033	-8.583069e-11	0	0.21099998	0
0	-6.11941e-10	0.9967053	3.2583872e-10	0	0.21199998	0
0	7.168452e-10	0.9967203	4.7683715e-12	0	0.21300001	0
0	-1.3724963e-09	0.9967352	-3.1868616e-10	0	0.21400002	0
0	5.8968863e-10	0.99675	2.972285e-10	0	0.21499997	0
0	-3.274282e-10	0.99676466	-1.1126201e-10	0	0.216	0
0	4.0213266e-10	0.99677926	6.1194105e-11	0	0.217	0
0	-1.2155373e-09	0.99679387	-1.3113022e-10	0	0.218	0
0	2.292792e-10	0.99680823	-1.0649363e-10	0	0.21900003	0
0	-1.3097128e-09	0.9968226	3.1312306e-10	0	0.22	0
0	-6.3339867e-10	0.9968369	1.7642975e-10	0	0.221	0
0	-3.3775965e-10	0.996851	-2.2252401e-11	0	0.222	0
0	-1.0546048e-09	0.9968652	2.2729238e-10	0	0.22299998	0
0	-2.5391578e-10	0.99687916	1.3033549e-10	0	0.224	0
0	-1.7404557e-09	0.99689305	-4.0213266e-10	0	0.225	0
0	9.2347463e-10	0.996907	-6.834666e-11	0	0.226	0
0	-9.604295e-10	0.9969207	-2.861023e-10	0	0.22700003	0
0	-5.420049e-10	0.9969343	-9.218852e-11	0	0.228	0
0	5.380313e-10	0.99694794	2.1298727e-10	0	0.229	0
0	-6.755193e-11	0.9969615	-8.026759e-11	0	0.23	0
0	-9.1393787e-10	0.996975	-2.2172927e-10	0	0.23099998	0
0	-8.5512797e-10	0.99698836	-3.9577483e-10	0	0.232	0
0	-1.8715858e-09	0.99700147	-2.7020773e-11	0	0.233	0
0	-2.0345052e-09	0.9970148	-4.4504803e-11	0	0.234	0
0	-1.5687942e-09	0.99702793	-1.9073486e-11	0	0.235	0
0	-1.4170011e-09	0.9970408	7.152558e-11	0	0.23600003	0
0	-1.3148784e-09	0.997054	1.4940897e-10	0	0.237	0
0	-1.5846888e-09	0.9970668	-1.3271968e-10	0	0.238	0
0	-6.3339867e-10	0.9970796	1.9391377e-10	0	0.23899998	0
0	-3.9656958e-10	0.9970923	-6.3578288e-12	0	0.23999998	0
0	1.3629595e-09	0.997105	7.629394e-11	0	0.241	0
0	-4.251798e-10	0.9971176	-2.360344e-10	0	0.242	0
0	-6.7075095e-10	0.9971301	-1.08877816e-10	0	0.243	0
